RequiredAge,DemoCount,DeveloperCount,DLCCount,Metacritic,MovieCount,PackageCount,PublisherCount,ScreenshotCount,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,SteamSpyPlayersVariance,AchievementCount,AchievementHighlightedCount,ControllerSupport,IsFree,FreeVerAvail,PurchaseAvail,SubscriptionAvail,PlatformWindows,PlatformLinux,PlatformMac,PCReqsHaveMin,PCReqsHaveRec,LinuxReqsHaveMin,LinuxReqsHaveRec,MacReqsHaveMin,MacReqsHaveRec,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,PriceFinal,SupportEmail,SupportURL,Background,HeaderImage,LegalNotice,Website,ReleaseYear,date_extraction_failure,Month_Sin,Month_Cos,PriceCurrencyUSD,AboutText_pca_0,AboutText_pca_1,AboutText_pca_2,AboutText_pca_3,AboutText_pca_4,ShortDescrip_pca_0,ShortDescrip_pca_1,ShortDescrip_pca_2,ShortDescrip_pca_3,ShortDescrip_pca_4,DetailedDescrip_pca_0,DetailedDescrip_pca_1,DetailedDescrip_pca_2,DetailedDescrip_pca_3,DetailedDescrip_pca_4,Reviews_pca_0,Reviews_pca_1,Reviews_pca_2,Reviews_pca_3,Reviews_pca_4,LanguageCount,drm_score,notice_score,total_restriction_score,PCMinReqsText_RAM_GB,PCMinReqsText_Storage_GB,PCMinReqsText_Processor_GHz,PCRecReqsText_RAM_GB,PCRecReqsText_Storage_GB,PCRecReqsText_Processor_GHz,LinuxMinReqsText_RAM_GB,LinuxMinReqsText_Storage_GB,LinuxMinReqsText_Processor_GHz,LinuxRecReqsText_RAM_GB,LinuxRecReqsText_Storage_GB,LinuxRecReqsText_Processor_GHz,MacMinReqsText_RAM_GB,MacMinReqsText_Storage_GB,MacMinReqsText_Processor_GHz,MacRecReqsText_RAM_GB,MacRecReqsText_Storage_GB,MacRecReqsText_Processor_GHz,Game_age,New_game,Old_game,Players_per_Owner,ContentTotal,PCMinReqsText_RAM_GB_Missing,PCMinReqsText_Storage_GB_Missing,PCMinReqsText_Processor_GHz_Missing,PCRecReqsText_RAM_GB_Missing,PCRecReqsText_Storage_GB_Missing,PCRecReqsText_Processor_GHz_Missing,LinuxMinReqsText_RAM_GB_Missing,LinuxMinReqsText_Storage_GB_Missing,LinuxMinReqsText_Processor_GHz_Missing,LinuxRecReqsText_RAM_GB_Missing,LinuxRecReqsText_Storage_GB_Missing,LinuxRecReqsText_Processor_GHz_Missing,MacMinReqsText_RAM_GB_Missing,MacMinReqsText_Storage_GB_Missing,MacMinReqsText_Processor_GHz_Missing,MacRecReqsText_RAM_GB_Missing,MacRecReqsText_Storage_GB_Missing,MacRecReqsText_Processor_GHz_Missing
-0.28506693581462034,-0.31960275772696034,-0.2753676309116806,-0.5000869843625987,-0.5623534393734181,-0.07756149661288385,0.08957725618639774,-1.3877787807814457e-17,0.2510380604167941,-1.2563620819381731,-1.2871102880528882,-1.2524061950233367,-1.2845887351335739,-0.9014135729886861,-0.9180584056018364,-0.6787863089679409,-0.568056901024851,-0.10872134550890701,0.5572597263877395,-0.048393391849582724,0.013954997918094214,-0.5548590829987817,-0.7427392755334402,0.3269503811347185,1.1289726629522674,-0.5380337268589772,-0.30685951341200574,-0.7295338034702217,-0.40182757529986707,0.46031771862100956,-0.6410842464052684,-0.3619784632263125,-0.17989388273431123,-0.12498764028276012,-0.05590169943749476,-0.23324582144403902,-0.13579913080073222,-0.1416318570081006,-1.0991280840474755,1.1420036228325128,-0.6577506999339479,-0.5262856909920821,-0.4852899904072941,-0.45003186754666524,2.3995613634250126,-0.3424184292398033,-0.2675120475749583,-0.20389633959127948,-0.1981296600752594,-0.19971634065352084,0.8584828985570432,0.8946640673118488,0.6904424330141491,0.8150400870427873,0.32144945629727434,0.0,-0.8847114418273583,0.11409536133993317,0.2097597491013236,-0.19546092374368276,-0.4484957361030674,1.2428051561532538,0.0,-0.9709783302961866,1.8227690612080485,-0.6555251271833589,-0.12516302450156205,-1.1173030282871963,-0.32154150793837183,1.5003568973473564,0.903967640645059,-1.0745556185039944,0.810010253225629,-0.9275533205926224,1.8309956767665239,-0.7605299727079412,-0.09624864919271992,1.2080748492811118,0.6010082338908164,0.010105022310771497,0.02220169776106865,0.03746559634822344,0.01115448447048752,0.24807451447219983,-0.07269657175089844,-0.11054029348629514,-0.13279396884378422,-0.5139766872389584,-0.006848974929424893,0.6941823330986571,-0.8885998756680364,-0.7989918121488059,0.9734437312355109,0.2898391267542844,-0.12295779271743945,0.1343876860361835,0.3071528231886997,0.004286313732228326,0.26453171527074365,0.25355729728735066,-0.3038132641312329,0.07602910835604965,0.193127641231561,-0.19075737838581638,0.5606717915960043,-0.8160509737898904,0.0,-1.1889212903243285,-1.1841940901767112,0.14203444590471653,-0.40150068932321636,-0.45128257708201297,-0.7745966692414834,-1.21065044828029,-1.2604402712621312,-1.7782223017089218,0.510262773636789,0.5008516857371044,0.4237982550169871,0.2921919956111718,0.2834667293030913,0.2204342571822383,0.6873696707159721,0.6680966546545302,0.5214564128384485,0.38533028371670336,0.37188421899890495,0.28864468844859115
-0.28506693581462034,-0.31960275772696034,-0.2753676309116806,-0.5000869843625987,-0.5623534393734181,-0.07756149661288385,0.08957725618639774,-1.3877787807814457e-17,-0.40569989613756124,0.8555878726177175,0.8411052454519699,0.8064155028523018,0.8024052842469819,1.0371535750389445,1.1164329673896913,-0.6787863089679409,-0.568056901024851,-0.10872134550890701,0.5572597263877395,-0.048393391849582724,0.013954997918094214,1.802259403586614,1.3463674709833993,0.3269503811347185,-0.8857610399396181,1.8586195438675683,-0.30685951341200574,1.370738402035977,-0.40182757529986707,0.46031771862100956,-0.6410842464052684,-0.3619784632263125,-0.17989388273431123,-0.12498764028276012,-0.05590169943749476,4.287322250014769,-0.13579913080073222,-0.1416318570081006,0.9098120724179461,-0.8756539646693055,-0.6577506999339479,-0.5262856909920821,-0.4852899904072941,-0.45003186754666524,2.3995613634250126,-0.3424184292398033,-0.2675120475749583,-0.20389633959127948,-0.1981296600752594,-0.19971634065352084,1.3318648973837925,1.3668019960674895,0.6904424330141491,0.8150400870427873,0.32144945629727434,0.0,-0.8847114418273583,0.11409536133993317,0.20112643428867844,-0.19546092374368276,0.31267918096493647,-1.4520122298983034,0.0,-0.009622475986789383,0.27593546119858003,1.8921951816986824,0.8343870290762749,-1.2299300416054866,-0.5044945194875224,0.5448815518001278,0.46463365658667277,1.569294857104361,1.465827149471194,-0.028381120369580588,0.29300521558463444,1.8928214808584547,0.8644466944259732,1.2332366466336209,0.6010082338908164,0.010105022310771497,0.02220169776106865,0.03746559634822344,0.01115448447048752,-0.28709747709090094,-0.07269657175089844,-0.11054029348629514,-0.13279396884378422,0.3296787288911141,0.340396100582838,0.13598448355704268,0.2768509812371805,-0.04424184846298262,-0.057892726080456536,0.2898391267542844,1.6377126395209332,0.1343876860361835,0.3071528231886997,0.004286313732228326,-0.1163303263532349,0.25355729728735066,1.2870573976776334,0.07602910835604965,0.193127641231561,-0.19075737838581638,-0.07338265735500671,-0.21354449796954658,0.0,0.8410985724102963,0.30386713864336573,-0.37854810623049534,-0.40150068932321636,-0.45128257708201297,-0.7745966692414834,0.8260022547552718,0.793373571758905,0.5623593850099463,-1.9597745547313066,-1.9965990501325728,-2.35961330223013,0.2921919956111718,0.2834667293030913,0.2204342571822383,-1.4548212448163285,-1.496789413677121,-1.9177058242637994,0.38533028371670336,0.37188421899890495,0.28864468844859115
-0.28506693581462034,-0.31960275772696034,-0.2753676309116806,-0.5000869843625987,1.7788220664748575,-1.797122479363572,0.08957725618639774,-1.3877787807814457e-17,-0.40569989613756124,0.6059078947126847,0.6473361781429828,0.3969685561829199,0.4840164140124522,-0.9014135729886861,-0.9180584056018364,-0.6787863089679409,-0.568056901024851,-0.10872134550890701,0.5572597263877395,-0.048393391849582724,0.013954997918094214,-0.5548590829987817,-0.7427392755334402,0.3269503811347185,1.1289726629522674,-0.5380337268589772,-0.30685951341200574,-0.7295338034702217,-0.40182757529986707,0.46031771862100956,1.5598573909860807,-0.3619784632263125,-0.17989388273431123,-0.12498764028276012,-0.05590169943749476,-0.23324582144403902,-0.13579913080073222,-0.1416318570081006,-1.0991280840474755,-0.8756539646693055,-0.6577506999339479,1.900108661732634,-0.4852899904072941,-0.45003186754666524,-0.41674283277034047,-0.3424184292398033,-0.2675120475749583,-0.20389633959127948,-0.1981296600752594,-0.19971634065352084,-0.5974929323270441,-0.5683607031445806,-1.4483466719078475,-1.2269335163970936,0.32144945629727434,0.0,-0.8847114418273583,0.11409536133993317,0.14953054173670655,-0.19546092374368276,0.31267918096493574,1.424696625305456,0.0,0.6048099960077735,-0.03160706248753947,1.4286131282607502,-0.6738871475458511,-0.08813626761769879,1.882110476458002,0.09185148947511235,-0.07198636402692529,-0.09685853272489098,0.03741266102584957,0.6184433968191068,-0.05931422153503212,1.4076797533489007,-0.6530333717995125,0.19480112999567792,0.6010082338908164,0.010105022310771497,0.02220169776106865,0.03746559634822344,0.01115448447048752,-1.244401692894457,-0.07269657175089844,-0.11054029348629514,-0.13279396884378422,-1.1849746986197416,-1.0393649289016351,-0.2862666420560676,-1.8495924584658097,-1.4137500662895344,0.8231625497156965,-1.3641889328203305,-1.1420709625416214,-1.297332669086575,-1.568634595365535,1.099159061370401,-0.1163303263532349,-1.1277662475667458,1.4229807610708731,0.07602910835604965,-2.621787212890281,1.0145849987243156,-1.56757615230556,1.553276627120732,0.0,0.8410985724102963,-0.3747405553935823,-0.535546533393594,-0.40150068932321636,-0.45128257708201297,-0.7745966692414834,-1.21065044828029,-1.2604402712621312,-1.7782223017089218,0.510262773636789,0.5008516857371044,0.4237982550169871,0.2921919956111718,0.2834667293030913,0.2204342571822383,0.6873696707159721,0.6680966546545302,0.5214564128384485,0.38533028371670336,0.37188421899890495,0.28864468844859115
-0.28506693581462034,-0.31960275772696034,-0.2753676309116806,-0.5000869843625987,-0.5623534393734181,-1.797122479363572,0.08957725618639774,-1.3877787807814457e-17,-2.096097639923551,-1.2563620819381731,-1.2871102880528882,-1.2524061950233367,-1.2845887351335739,-0.9014135729886861,-0.9180584056018364,1.4732176927970866,-0.568056901024851,-0.10872134550890701,0.5572597263877395,-0.048393391849582724,0.013954997918094214,-0.5548590829987817,-0.7427392755334402,-3.0585680815828544,-0.8857610399396181,-0.5380337268589772,-0.30685951341200574,-0.7295338034702217,-0.40182757529986707,-2.172412574071091,-0.6410842464052684,-0.3619784632263125,-0.17989388273431123,-0.12498764028276012,-0.05590169943749476,-0.23324582144403902,-0.13579913080073222,-0.1416318570081006,-1.0991280840474755,-0.8756539646693055,-0.6577506999339479,-0.5262856909920821,-0.4852899904072941,-0.45003186754666524,-0.41674283277034047,-0.3424184292398033,-0.2675120475749583,-0.20389633959127948,-0.1981296600752594,-0.19971634065352084,-0.5974929323270441,-0.5683607031445806,-1.4483466719078475,-1.2269335163970936,-3.1109089793426414,0.0,-0.8847114418273583,0.11409536133993317,0.2097597491013236,-0.19546092374368276,-1.085114689197366,-0.6978746457672738,0.0,2.1879567204813624,0.15584354643235093,-0.16510144237688867,-0.19578721750263722,-0.09406583428971424,-0.2911948578166471,-1.7066406269009864,0.5619922468426168,-2.0810993398069266,-1.6937497815183549,2.19280401025183,0.14092309921166654,-0.1606652098685008,-0.18232870477817917,0.07539103474826556,0.6010082338908164,0.010105022310771497,0.02220169776106865,0.03746559634822344,0.01115448447048752,-0.28709747709090094,-0.07269657175089844,-0.11054029348629514,-0.13279396884378422,0.3296787288911141,-0.2261344143306922,0.13598448355704268,0.2768509812371805,-0.04424184846298262,0.2503925720362253,0.2898391267542844,-0.12295779271743945,0.1343876860361835,0.3071528231886997,0.004286313732228326,0.26453171527074365,0.25355729728735066,-0.3038132641312329,0.07602910835604965,0.193127641231561,-0.19075737838581638,0.5606717915960043,-0.8160509737898904,0.0,-1.1889212903243285,-1.1841940901767112,-2.1958444764842358,2.490655748775015,2.2159065091012073,1.2909944487358056,0.8260022547552718,0.793373571758905,0.5623593850099463,0.510262773636789,0.5008516857371044,0.4237982550169871,0.2921919956111718,0.2834667293030913,0.2204342571822383,0.6873696707159721,0.6680966546545302,0.5214564128384485,0.38533028371670336,0.37188421899890495,0.28864468844859115
-0.28506693581462034,-0.31960275772696034,-0.2753676309116806,-0.5000869843625987,-0.5623534393734181,-0.07756149661288385,0.08957725618639774,-1.3877787807814457e-17,-0.6005515655057875,-1.2563620819381731,-1.2871102880528882,-1.2524061950233367,-1.2845887351335739,-0.9014135729886861,-0.9180584056018364,-0.6787863089679409,-0.568056901024851,-0.10872134550890701,0.5572597263877395,-0.048393391849582724,0.013954997918094214,-0.5548590829987817,-0.7427392755334402,0.3269503811347185,1.1289726629522674,-0.5380337268589772,-0.30685951341200574,-0.7295338034702217,-0.40182757529986707,0.46031771862100956,-0.6410842464052684,-0.3619784632263125,-0.17989388273431123,-0.12498764028276012,-0.05590169943749476,4.287322250014769,-0.13579913080073222,-0.1416318570081006,0.9098120724179461,-0.8756539646693055,-0.6577506999339479,-0.5262856909920821,-0.4852899904072941,-0.45003186754666524,-0.41674283277034047,-0.3424184292398033,-0.2675120475749583,-0.20389633959127948,-0.1981296600752594,-0.19971634065352084,-0.025897692254038606,0.00807441909846646,-1.4483466719078475,0.8150400870427873,0.32144945629727434,0.0,-0.8847114418273583,0.11409536133993317,0.2097597491013236,-0.19546092374368276,0.9408075798016458,-1.2481423996635463,0.0,-0.09366229876781544,-0.2628231338513046,1.4863798682155336,-0.28012368735514304,-0.020693628183553695,-0.5484377818141093,0.7821084368028663,-0.21827110190886925,1.6141973502787141,-0.11191831403505349,-0.07937596036075643,-0.29271161540464885,1.4596208585749153,-0.3095415001839728,0.20430492874296816,0.6010082338908164,0.010105022310771497,0.02220169776106865,0.03746559634822344,0.01115448447048752,-1.244401692894457,-0.07269657175089844,-0.11054029348629514,-0.13279396884378422,0.3296787288911141,0.340396100582838,0.13598448355704268,0.2768509812371805,-0.04424184846298262,0.2503925720362253,0.2898391267542844,-0.12295779271743945,0.1343876860361835,0.3071528231886997,0.004286313732228326,0.26453171527074365,0.25355729728735066,-0.3038132641312329,0.07602910835604965,0.193127641231561,-0.19075737838581638,0.5606717915960043,-0.8160509737898904,0.0,-1.1889212903243285,-1.1841940901767112,-0.535546533393594,2.490655748775015,-0.45128257708201297,1.2909944487358056,0.8260022547552718,-1.2604402712621312,0.5623593850099463,0.510262773636789,0.5008516857371044,0.4237982550169871,0.2921919956111718,0.2834667293030913,0.2204342571822383,0.6873696707159721,0.6680966546545302,0.5214564128384485,0.38533028371670336,0.37188421899890495,0.28864468844859115
-0.28506693581462034,-0.31960275772696034,-0.2753676309116806,-0.5000869843625987,-0.5623534393734181,-1.797122479363572,-1.5508829286583619,-1.3877787807814457e-17,-2.096097639923551,-1.2563620819381731,-1.2871102880528882,-1.2524061950233367,-1.2845887351335739,-0.9014135729886861,-0.9180584056018364,1.4732176927970866,1.7603870284752563,-0.10872134550890701,-1.7944953719914138,-0.048393391849582724,0.013954997918094214,-0.5548590829987817,-0.7427392755334402,-3.0585680815828544,-0.8857610399396181,-0.5380337268589772,-0.30685951341200574,-0.7295338034702217,-0.40182757529986707,-2.172412574071091,-0.6410842464052684,-0.3619784632263125,-0.17989388273431123,-0.12498764028276012,-0.05590169943749476,-0.23324582144403902,-0.13579913080073222,-0.1416318570081006,-1.0991280840474755,-0.8756539646693055,-0.6577506999339479,-0.5262856909920821,-0.4852899904072941,-0.45003186754666524,-0.41674283277034047,-0.3424184292398033,-0.2675120475749583,-0.20389633959127948,-0.1981296600752594,-0.19971634065352084,-1.4159007390226601,-1.3988836279040768,-1.4483466719078475,-1.2269335163970936,-3.1109089793426414,0.0,-0.8847114418273583,0.11409536133993317,0.2097597491013236,-0.19546092374368276,-1.085114689197366,-0.6978746457672738,0.0,2.1879567204813624,0.15584354643235093,-0.16510144237688867,-0.19578721750263722,-0.09406583428971424,0.526882256346913,-1.5745387353078517,0.29812252758802255,0.23500595069962554,0.11988333791082895,2.19280401025183,0.14092309921166654,-0.1606652098685008,-0.18232870477817917,0.07539103474826556,0.6010082338908164,0.010105022310771497,0.02220169776106865,0.03746559634822344,0.01115448447048752,-0.28709747709090094,-0.07269657175089844,-0.11054029348629514,-0.13279396884378422,0.3296787288911141,-0.2261344143306922,0.13598448355704268,0.2768509812371805,-0.04424184846298262,0.2503925720362253,0.2898391267542844,-0.12295779271743945,0.1343876860361835,0.3071528231886997,0.004286313732228326,0.26453171527074365,0.25355729728735066,-0.3038132641312329,0.07602910835604965,0.193127641231561,-0.19075737838581638,0.5606717915960043,-0.8160509737898904,0.0,-1.1889212903243285,-1.1841940901767112,-2.1958444764842358,2.490655748775015,2.2159065091012073,1.2909944487358056,0.8260022547552718,0.793373571758905,0.5623593850099463,0.510262773636789,0.5008516857371044,0.4237982550169871,0.2921919956111718,0.2834667293030913,0.2204342571822383,0.6873696707159721,0.6680966546545302,0.5214564128384485,0.38533028371670336,0.37188421899890495,0.28864468844859115
-0.28506693581462034,-0.31960275772696034,-0.2753676309116806,2.067402932544597,1.7788220664748575,-0.07756149661288385,0.08957725618639774,-1.3877787807814457e-17,0.9076526262758068,0.6424258115784612,0.6757153860606367,0.6834970662738116,0.7068884304007678,1.2227480496477339,1.1164329673896913,1.4732176927970866,-0.568056901024851,-0.10872134550890701,0.5572597263877395,-0.048393391849582724,0.013954997918094214,-0.5548590829987817,-0.7427392755334402,0.3269503811347185,1.1289726629522674,-0.5380337268589772,-0.30685951341200574,-0.7295338034702217,-0.40182757529986707,0.46031771862100956,-0.6410842464052684,-0.3619784632263125,-0.17989388273431123,-0.12498764028276012,-0.05590169943749476,4.287322250014769,-0.13579913080073222,-0.1416318570081006,0.9098120724179461,1.1420036228325128,-0.6577506999339479,-0.5262856909920821,-0.4852899904072941,-0.45003186754666524,-0.41674283277034047,-0.3424184292398033,-0.2675120475749583,-0.20389633959127948,-0.1981296600752594,-0.19971634065352084,1.120580722247112,1.156272544615865,0.6904424330141491,0.8150400870427873,0.32144945629727434,0.0,1.1303120460774363,0.11409536133993317,0.19250284381099947,-0.19546092374368276,1.4806280656380064,0.034421820136889575,0.0,-0.9977076738501163,1.258673282966994,0.7978794757443348,0.06231702697322735,-0.774426819394686,-0.32124298007543584,0.8126766622939855,1.0914080519317257,-0.04825953381216844,1.006657759084627,-1.04944700278518,1.3027474676090147,0.7729601411079675,0.06213922853099361,0.7477160344275184,-1.6837868947234713,-0.8251733390780833,-3.3645381220924375,4.2377400376103616,1.8813234642041459,-0.28709747709090094,-0.07269657175089844,-0.11054029348629514,-0.13279396884378422,0.3296787288911141,0.9514992084492411,0.13598448355704268,0.2768509812371805,0.42171779093548817,-0.2653951998815454,0.2898391267542844,0.18173724853354095,0.1343876860361835,0.3071528231886997,0.004286313732228326,-0.1163303263532349,0.25355729728735066,-0.3038132641312329,0.07602910835604965,0.193127641231561,-0.19075737838581638,-0.07338265735500671,0.25594030756273417,0.0,0.8410985724102963,0.8461883228895469,0.8209833775045255,-0.40150068932321636,-0.45128257708201297,-0.7745966692414834,-1.21065044828029,-1.2604402712621312,0.5623593850099463,0.510262773636789,0.5008516857371044,0.4237982550169871,0.2921919956111718,0.2834667293030913,0.2204342571822383,0.6873696707159721,0.6680966546545302,0.5214564128384485,0.38533028371670336,0.37188421899890495,0.28864468844859115
-0.28506693581462034,-0.31960275772696034,-0.2753676309116806,-0.5000869843625987,-0.5623534393734181,-1.797122479363572,1.7301384718494703,-1.3877787807814457e-17,-0.8140611772193859,-1.2563620819381731,-1.2871102880528882,-1.2524061950233367,-1.2845887351335739,-0.9014135729886861,-0.9180584056018364,-0.6787863089679409,-0.568056901024851,-0.10872134550890701,0.5572597263877395,-0.048393391849582724,0.013954997918094214,-0.5548590829987817,-0.7427392755334402,0.3269503811347185,1.1289726629522674,-0.5380337268589772,-0.30685951341200574,-0.7295338034702217,-0.40182757529986707,0.46031771862100956,-0.6410842464052684,-0.3619784632263125,-0.17989388273431123,-0.12498764028276012,-0.05590169943749476,-0.23324582144403902,-0.13579913080073222,-0.1416318570081006,-1.0991280840474755,-0.8756539646693055,-0.6577506999339479,-0.5262856909920821,-0.4852899904072941,-0.45003186754666524,-0.41674283277034047,-0.3424184292398033,-0.2675120475749583,-0.20389633959127948,-0.1981296600752594,-0.19971634065352084,-0.025897692254038606,0.00807441909846646,-1.4483466719078475,-1.2269335163970936,0.32144945629727434,0.0,1.1303120460774363,0.11409536133993317,0.15810560255415093,-0.19546092374368276,-1.0851146891973666,0.7397908155232831,0.0,0.915066018113263,-1.0250218225456051,0.34937813884940955,1.5430196308435584,0.5287839601069669,1.882110476458002,0.09185148947511235,-0.07198636402692529,-0.09685853272489098,0.03741266102584957,0.5871266972503311,-0.28800641073976163,1.3359517512430088,1.0843056409178797,-0.6098152788768503,0.6010082338908164,0.010105022310771497,0.02220169776106865,0.03746559634822344,0.01115448447048752,-1.244401692894457,-0.07269657175089844,-0.11054029348629514,-0.13279396884378422,-0.5139766872389584,-1.5371555565725827,0.13598448355704268,-0.8885998756680364,-2.2838952375692845,0.1380157580214209,-1.3641889328203305,-1.1420709625416214,-0.897350142329917,-2.5174069871271936,-2.208904857066564,0.26453171527074365,-1.1277662475667458,0.7815180602039757,0.07602910835604965,0.193127641231561,2.1870771505893543,-0.07338265735500671,1.3815774232589002,0.0,0.8410985724102963,-1.1841940901767112,-0.902283092800007,2.490655748775015,-0.45128257708201297,1.2909944487358056,0.8260022547552718,-1.2604402712621312,0.5623593850099463,0.510262773636789,0.5008516857371044,0.4237982550169871,0.2921919956111718,0.2834667293030913,0.2204342571822383,0.6873696707159721,0.6680966546545302,0.5214564128384485,0.38533028371670336,0.37188421899890495,0.28864468844859115
-0.28506693581462034,-0.31960275772696034,-0.2753676309116806,-0.5000869843625987,-0.5623534393734181,-0.07756149661288385,-1.5508829286583619,-1.3877787807814457e-17,-0.6005515655057875,-1.2563620819381731,-1.2871102880528882,-1.2524061950233367,-1.2845887351335739,-0.9014135729886861,-0.9180584056018364,-0.6787863089679409,1.7603870284752563,-0.10872134550890701,-1.7944953719914138,-0.048393391849582724,0.013954997918094214,-0.5548590829987817,-0.7427392755334402,0.3269503811347185,-0.8857610399396181,-0.5380337268589772,-0.30685951341200574,-0.7295338034702217,-0.40182757529986707,0.46031771862100956,-0.6410842464052684,-0.3619784632263125,-0.17989388273431123,-0.12498764028276012,-0.05590169943749476,-0.23324582144403902,-0.13579913080073222,-0.1416318570081006,-1.0991280840474755,-0.8756539646693055,1.5203328557467461,1.900108661732634,-0.4852899904072941,-0.45003186754666524,-0.41674283277034047,-0.3424184292398033,-0.2675120475749583,-0.20389633959127948,-0.1981296600752594,-0.19971634065352084,-1.4159007390226601,-1.3988836279040768,0.6904424330141491,0.8150400870427873,0.32144945629727434,0.0,-0.8847114418273583,0.11409536133993317,-5.11510263178632,5.116112115132268,0.31267918096493574,1.424696625305456,0.0,0.6166803596266387,-1.619306018078665,0.4194630755283305,-0.37687666937448466,1.423808756316349,0.6713911478034227,-1.7427535758378576,0.7052084416107093,0.31789938188622013,0.36247859376667857,0.61638342394104,-1.6264899244242463,0.41866205856617994,-0.38939100046095426,-1.4200721826802805,0.6010082338908164,0.010105022310771497,0.02220169776106865,0.03746559634822344,0.01115448447048752,-0.28709747709090094,-0.07269657175089844,-0.11054029348629514,-0.13279396884378422,-0.5139766872389584,-0.4476595410130817,-0.8015008715989773,0.2768509812371805,-0.04424184846298262,0.4121762722392373,0.2898391267542844,-0.16890920100368795,0.1343876860361835,-1.568634595365535,-1.4936949783998978,-1.8988419774390741,0.25355729728735066,-0.3418318030161383,0.07602910835604965,-0.22889024791479284,-1.4807027763440328,-1.3615522433447822,2.9823134455383014,0.0,0.8410985724102963,-1.1841940901767112,-0.535546533393594,-0.40150068932321636,-0.45128257708201297,-0.7745966692414834,0.8260022547552718,0.793373571758905,0.5623593850099463,0.510262773636789,0.5008516857371044,0.4237982550169871,0.2921919956111718,0.2834667293030913,0.2204342571822383,0.6873696707159721,0.6680966546545302,0.5214564128384485,0.38533028371670336,0.37188421899890495,0.28864468844859115
-0.28506693581462034,-0.31960275772696034,-0.2753676309116806,-0.5000869843625987,-0.5623534393734181,0.8038700816115385,0.08957725618639774,-1.3877787807814457e-17,0.7864363558217967,0.3193143613630681,0.4238480886827544,0.4210572979538293,0.5027693386605341,1.3076434613537524,1.1164329673896913,-0.6787863089679409,-0.568056901024851,-0.10872134550890701,0.5572597263877395,-0.048393391849582724,0.013954997918094214,1.802259403586614,1.3463674709833993,0.3269503811347185,-0.8857610399396181,1.8586195438675683,-0.30685951341200574,1.370738402035977,-0.40182757529986707,0.46031771862100956,-0.6410842464052684,-0.3619784632263125,-0.17989388273431123,-0.12498764028276012,-0.05590169943749476,-0.23324582144403902,-0.13579913080073222,-0.1416318570081006,0.9098120724179461,-0.8756539646693055,-0.6577506999339479,-0.5262856909920821,-0.4852899904072941,2.222064862765095,2.3995613634250126,-0.3424184292398033,-0.2675120475749583,-0.20389633959127948,-0.1981296600752594,-0.19971634065352084,0.5096407026232838,0.00807441909846646,0.6904424330141491,0.8150400870427873,0.32144945629727434,0.0,-0.8847114418273583,0.11409536133993317,0.20112643428867844,-0.19546092374368276,1.4806280656380064,0.034421820136889575,0.0,-0.15428916129853454,0.39646819059879973,1.35849503279957,1.0153991470628194,-1.2398248058083519,0.49230161894713237,-0.32924685289743505,0.15581361242105665,1.3391508707155744,2.0519122515053585,-0.16843722138132422,0.4028285495550315,1.3647637744702212,1.0597706740165491,1.1488621907131282,-1.6613310196793962,0.9875526891536791,-4.84300326000214,2.9445817649732873,0.3456073212701038,-1.244401692894457,-0.07269657175089844,-0.11054029348629514,-0.13279396884378422,0.3296787288911141,-0.8575032876457105,0.5943007386635472,0.2768509812371805,-0.04424184846298262,-0.057892726080456536,2.2575168437230877,-0.8559765114549996,-2.7188858684388335,0.3071528231886997,0.004286313732228326,-0.1163303263532349,2.0815590571300757,-0.8968854891501142,-2.5240772853423885,0.193127641231561,-0.19075737838581638,-0.07338265735500671,-0.21354449796954658,0.0,0.8410985724102963,1.4194992002656484,0.6472558048986908,-0.40150068932321636,-0.45128257708201297,-0.7745966692414834,0.8260022547552718,0.793373571758905,0.5623593850099463,-1.9597745547313066,-1.9965990501325728,-2.35961330223013,0.2921919956111718,0.2834667293030913,0.2204342571822383,-1.4548212448163285,-1.496789413677121,-1.9177058242637994,0.38533028371670336,0.37188421899890495,0.28864468844859115
